,Round Name,Panel,Rankings
52,Round 4,Raiyan HusainⒸ,"['3 CUFBDA 1 (CG)', '2 SD 2 (CO)', '1 CU ACC 1 (OO)', '0 CSDS 1 (OG)']"
53,Round 4,"Rafiush SafinⒸ , Yash Chaturvedi","['3 KC 2 (OO)', '2 JDC 1 (CG)', '1 IBA DU 4 (OG)', '0 SD 3 (CO)']"
54,Round 4,Gazi MahtabⒸ,"['3 Ideal 1 (OO)', '2 Swing 3 (CO)', '1 IUT 1 (CG)', '0 SDS 1 (OG)']"
55,Round 4,"Nicolas LozanoⒸ , Rahul Datta","['3 RBS 1 (OG)', '2 KC 1 (CG)', '1 RML 1 (CO)', '0 ILNU 1 (OO)']"
56,Quarterfinals,"Bishal PodderⒸ , Pawan Adhikari","['1 BITSP 1 (OO)', '1 RML 1 (CO)', '0 AUD 1 (OG)', '0 UCDS 1 (CG)']"
57,Quarterfinals,"Kanishk GargⒸ , Sadid Murshed , Syed Shadab Tajwar","['1 Composite 1 (CO)', '1 IIT Roorkee 1 (CG)', '0 RBS 1 (OG)', '0 VDC 1 (OO)']"
58,Quarterfinals,"Ishmamul HaqueⒸ , Estelle Novenka Florens , Momotaz Rahman Megha","['1 CU 1 (CO)', '1 NMIMS SOL 1 (OO)', '0 HRC 1 (CG)', '0 IIT Kanpur 1 (OG)']"
59,Quarterfinals,"Nicolas LozanoⒸ , Jumanah Ahmed","['1 ILNU 1 (CO)', '1 VIT 1 (OO)', '0 IBA DU 1 (OG)', '0 KC 1 (CG)']"
60,Semifinals,"Shudipto AhmedⒸ , Estelle Novenka Florens , Jumanah Ahmed","['1 BITSP 1 (CG)', '1 RML 1 (CO)', '0 ILNU 1 (OO)', '0 VIT 1 (OG)']"
61,Semifinals,"Aliya FairuzⒸ , Bishal Podder , Pawan Adhikari","['1 Composite 1 (OO)', '1 IIT Roorkee 1 (OG)', '0 CU 1 (CG)', '0 NMIMS SOL 1 (CO)']"
62,Grand Final,"Sadid MurshedⒸ , Ishmamul Haque , Jumanah Ahmed , Rahul Datta , Shudipto Ahmed","['1 Composite 1 (OO)', '0 BITSP 1 (OG)', '0 IIT Roorkee 1 (CO)', '0 RML 1 (CG)']"
63,Novice Finals,"Apratim ShrivastavⒸ , Aliya Fairuz , Turza Saha","['1 BUP 2 (OG)', '0 CMC 1 (OO)', '0 CUFBDA 1 (CO)', '0 RCDC 1 (CG)']"
64,High School Finals,"Nicolas LozanoⒸ , Ishmamul Haque , Sadid Murshed","['1 DGBHS 1 (CO)', '0 CCPC 1 (OG)', '0 CDC 1 (OO)', '0 MAD 1 (CG)']"
