,Name,Team,Categories,Speaker Scores
121,Jumana Akhter Tanuja,BUET ST,ESL,"['74', '76', '77', '76', '77']"
122,Jiarui Che,QDU CD,Novice,"['76', '76', '75', '75', '78']"
123,Lili Simon,EDS SL,,"['75', '75', '78', '77', '75']"
124,Christian Murray,SIU CR,,"['76', '78', '75', '74', '77']"
125,Camillo Padulli,YU PZ,Novice,"['74', '77', '76', '76', '76']"
126,Wendy Zhang,YU PZ,Novice,"['74', '77', '76', '76', '76']"
127,Caroline Cornett,DUDS HC,Novice,"['75', '76', '77', '74', '77']"
128,Eden LaRonde,HWS BL,,"['77', '77', '77', '74', '74']"
129,Jeffew Chung,UWODS CU,,"['75', '77', '78', '76', '73']"
130,Bibiana Ramirez,UDR RZ,ESL,"['76', '77', '75', '73', '78']"
131,Nathaniel Quigg,CU EQ,Novice,"['74', '77', '74', '75', '79']"
132,Abrar Muhit,BUET TM,ESL,"['76', '76', '76', '75', '75']"
133,Courtney Chan,UCSD CC,,"['76', '77', '75', '76', '74']"
134,Joey Wang,UCSD BW,Novice,"['75', '74', '78', '77', '74']"
135,Aidan O'Brien,EDS CO,Novice,"['75', '78', '74', '74', '77']"
136,Jonathan Ebenezer,CU EQ,,"['73', '77', '75', '75', '78']"
137,Kayla Powers,HWS PW,,"['80', '75', '74', '74', '75']"
