,Name,Team,Categories,Speaker Scores
187,Gayathri Menon,NUALS Koalified Bears,,"['74.00', '73.67', '75.67', '74.00', '74.33', '73.67']"
188,Benny Hinn,SJCC Teresa  Stephen,,"['—', '73.33', '74.33', '75.00', '73.33', '75.00']"
189,Aditya Ojha,DYU Team A.A.G,,"['74.00', '74.00', '73.67', '73.50', '75.67', '—']"
190,Kajal Jamdare,NLSIU Novice,,"['74.00', '75.50', '73.00', '75.50', '73.67', '73.33']"
191,Aditya Singh,SJCC Teresa  Stephen,,"['—', '73.00', '73.33', '75.00', '73.33', '75.67']"
192,Ganga Rajmohan,DYU Team A.A.G,,"['75.00', '73.00', '72.33', '74.00', '75.67', '—']"
193,Ananya Y,Lloyd Intellectual Lloydians,,"['74.00', '72.67', '—', '74.50', '75.33', '73.00']"
194,Elizabeth Cherian,NUALS Koalified Bears,,"['74.50', '72.00', '75.33', '74.50', '73.33', '73.33']"
195,Harmansha Sokhi,Lloyd Intellectual Lloydians,,"['74.00', '72.33', '73.33', '75.50', '75.00', '72.50']"
196,Maheswar,NUALS Koalified Bears,,"['73.50', '73.33', '74.33', '74.50', '73.33', '73.33']"
197,Jessica Alison Fernandez,Lloyd Intellectual Lloydians,,"['73.00', '70.67', '—', '74.00', '—', '73.00']"
198,Diego Flores,Honourable Only by Courtesy,,"['76.00', '76.00', '—', '—', '—', '—']"
199,Charu Sharma,NLUJ,,"['—', '—', '—', '—', '—', '—']"
200,Shaswat Mimani,NLUJ,,"['—', '—', '—', '—', '—', '—']"
201,Utkarsh Dubey,NLUJ,,"['—', '—', '—', '—', '—', '—']"
202,Anaïs Kneppers,Honourable Only by Courtesy,,"['77.50', '76.67', '—', '—', '—', '—']"
203,Michael Kanter,Honourable Only by Courtesy,,"['77.00', '76.67', '—', '—', '—', '—']"
204,Sashank Raj,The Ackermans,,"['77.00', '76.00', '76.67', '—', '—', '—']"
205,Pratyush Pandey,The Ackermans,,"['78.00', '76.00', '77.33', '—', '—', '—']"
206,Aviral Bhatia,The Ackermans,,"['77.00', '76.00', '76.33', '—', '—', '—']"
207,Sankalp Dubey,MNLU Mumbai,,"['75.50', '—', '—', '—', '—', '—']"
208,Gaurika Jain,MNLU Mumbai,,"['74.50', '—', '—', '—', '—', '—']"
209,Keerti Singh,MNLU Mumbai,,"['75.00', '—', '—', '—', '—', '—']"
210,Supriya Suresh,Kumbalangi nights,,"['—', '—', '—', '—', '—', '—']"
211,Anna Upreti,Kumbalangi nights,,"['—', '—', '—', '—', '—', '—']"
212,Rishi Ragesh,Kumbalangi nights,,"['—', '—', '—', '—', '—', '—']"
213,Rohan Sharma,IITD Red@cted,,"['—', '—', '—', '—', '—', '—']"
214,Anoushka Barthakur,IITD Red@cted,,"['—', '—', '—', '—', '—', '—']"
215,Siddhant Sharma,IITD Red@cted,,"['—', '—', '—', '—', '—', '—']"
216,pseudonym 1,pseudonym,,"['77.00', '76.67', '—', '—', '—', '—']"
217,pseudonym 2,pseudonym,,"['77.00', '75.67', '—', '—', '—', '—']"
218,pseudonym 3,pseudonym,,"['77.00', '75.33', '—', '—', '—', '—']"
219,Joel,Swing Koramangala,,"['77.00', '—', '76.00', '—', '—', '—']"
220,Srinidhi,Swing Koramangala,,"['76.00', '—', '76.00', '—', '—', '—']"
221,Varini,Swing Koramangala,,"['76.00', '—', '75.00', '—', '—', '—']"
222,Speaker 2,Swing Bannerghatta,,"['—', '—', '—', '—', '76.67', '—']"
223,Speaker 3,Swing Bannerghatta,,"['—', '—', '—', '—', '—', '—']"
224,Speaker 1,Swing Lavasa,,"['—', '—', '—', '—', '—', '—']"
225,Speaker 2,Swing Lavasa,,"['—', '—', '—', '—', '—', '—']"
226,Speaker 3,Swing Lavasa,,"['—', '—', '—', '—', '—', '—']"
227,speaker 1,Swing Bannerghatta,,"['—', '—', '—', '—', '77.00', '—']"
228,Samson,Swing Delhi,,"['—', '74.67', '77.33', '—', '77.33', '—']"
229,Varada,Swing Delhi,,"['—', '76.00', '77.00', '—', '77.67', '—']"
230,Abhinav Swiny,Swing Delhi,,"['—', '74.67', '77.67', '—', '76.33', '—']"
