,Name,Team,Categories,Speaker Scores
179,Abhijith Subramanian,LSE C,,"['76', '78', '78', '76', '77']"
180,Jibran Ahmad Khan,RML 1,ESL,"['78', '79', '76', '78', '74']"
181,Amanda B. Fong,Independent AJ,"ESL, EFL","['75', '78', '76', '77', '79']"
182,Harshit bhasin,JHU A,ESL,"['76', '78', '77', '76', '78']"
183,Ananya Venkatesan,GUU B,,"['77', '77', '78', '76', '77']"
184,Sam Shrivastava,NTU B,,"['80', '80', '76', '74', '75']"
185,Denzelle Jude Caro,UST CH,ESL,"['77', '77', '77', '76', '77']"
186,Chansol Park,drain gang Hong Kong,ESL,"['76', '77', '77', '78', '76']"
187,Matthew Hamer,Imperial Finally an excuse to run,,"['78', '75', '76', '77', '78']"
188,Sébastien Dunne Fulmer,TCD Hist C,,"['79', '81', '76', '74', '74']"
189,Imaad Hasan Jafri,LUMS Impulsive Debating,ESL,"['77', '79', '77', '72', '79']"
190,Ritabrata Mitra,GLC MC,ESL,"['75', '77', '77', '75', '80']"
191,Matilda Handley,GUU D,,"['78', '77', '76', '77', '76']"
192,Tanae Rao,Oxford LR,,"['75', '78', '74', '80', '77']"
193,Bishal Podder,BiBo,ESL,"['77', '80', '75', '76', '76']"
194,Ian Qiu,Yale-NUS College QP,,"['77', '77', '77', '76', '77']"
195,Karina Wugang,Princeton FW,,"['75', '79', '76', '78', '76']"
196,Velina Andonova,FELS VM,"ESL, Schools","['77', '82', '77', '73', '75']"
197,Bobo Wong,BiBo,,"['77', '80', '75', '77', '75']"
198,Amy Lee,NUS HL,,"['77', '75', '76', '79', '77']"
199,Lanz Nathan Hernandez,UST CH,ESL,"['76', '78', '77', '75', '78']"
200,Mario Muawad,FELS VM,"ESL, Schools","['76', '82', '76', '74', '76']"
201,Olivia Mackender,Liverpool A,,"['78', '78', '74', '78', '76']"
202,Tejas Jaiswal,RML 1,ESL,"['79', '77', '77', '77', '74']"
203,Adam Banihani,Hart House BS,,"['78', '77', '77', '77', '74']"
204,Maria Matcheva,UNWE A,ESL,"['78', '75', '76', '78', '76']"
205,Rob Fitzpatrick,UCD L&H A,,"['75', '79', '76', '77', '76']"
206,Rohan Kapur,NTU A,,"['79', '79', '76', '73', '76']"
207,Chaitanya Gupta,NTU B,,"['79', '80', '74', '74', '76']"
208,Mira Eberdorfer,Vienna EB,ESL,"['78', '76', '78', '75', '76']"
209,Nathaniel Brown,Otago O,,"['78', '77', '75', '78', '75']"
210,Diggory Waddle,"Wait, when is that in PST??",,"['76', '81', '75', '75', '76']"
