,Round Name,Panel,Rankings
75,Round 5,"Rajdeep Mukherjeeⓒ , Aryan Bidani , Utkarsh Mishra","['1 Metro Boomin want some more (G)', '0 Take de Bait (O)']"
76,Round 5,Mehak Shahⓒ,"['1 Nisarg (G)', '0 Team Nepal (O)']"
77,Round 5,"Rahul Dattaⓒ , Jaswanth , Vedika Kedia","['1 Shaka Laka boom (O)', '0 Parle-D (G)']"
78,Round 5,"Narayan Sharmaⓒ , Ananya , Dhruvi Shah , Rita Abaniⓣ","['1 Swing (G)', '0 Pasha bhai ke aadmi (O)']"
79,Round 5,"Shirish kumarⓒ , Abhiram Geddamⓣ","['1 Pretty in Polemic (O)', '0 Powerpuff Girls (G)']"
80,Round 5,Devashish Trivediⓒ,"[""1 Shishimaanu's Warriors (G)"", '0 The Stoner, the Narc and the Ace (O)']"
81,Round 6,"Mallika Dandekarⓒ , Jaisha Groverⓣ","['1 Powerpuff Girls (O)', '0 360 noscope (G)']"
82,Round 6,Srijit Talukdarⓒ,"['1 A Team has No Name (O)', '0 Take de Bait (G)']"
83,Round 6,"Raina Mitraⓒ , Abhiram Geddamⓣ","['1 Across The Line (G)', '0 #dalgona (O)']"
84,Round 6,"Rahul Dattaⓒ , Govind Singh Madan Singh Bist , Rita Abani","['1 Laymann Brothers (O)', '0 Atma-not-nirbhar (G)']"
85,Round 6,Rajdeep Mukherjeeⓒ,"['1 Cigarettes after breaks (G)', ""0 Shishimaanu's Warriors (O)""]"
86,Round 6,Rangan Majumdarⓒ,"['1 CrossQuestioning (O)', '0 Pretty in Polemic (G)']"
87,Round 6,Deep Behalⓒ,"['1 Dard E Disco (G)', '0 D Generation X (O)']"
88,Round 6,Mehak Shahⓒ,"['1 Quaran-3 (G)', '0 Febating Teens (O)']"
89,Round 6,Shirish kumarⓒ,"['1 Metro Boomin want some more (G)', '0 Heraz (O)']"
90,Round 6,"Narayan Sharmaⓒ , Jaswanth , Shreyas","['1 In pursuit of Dispute (O)', '0 Team Nepal (G)']"
91,Round 6,"Devashish Trivediⓒ , V. Meghana Reddyⓣ","['1 The Stoner, the Narc and the Ace (O)', '0 Leaky Binders (G)']"
92,Round 6,"Divyanshuⓒ , Kim-Ha Nguyen , Utkarsh Mishra","['1 Meraki (O)', '0 Urban Naxals (G)']"
93,Round 6,"Altamash Kadirⓒ , Dhruvi Shahⓣ","['1 Nisarg (G)', '0 Shaka Laka boom (O)']"
94,Round 6,Vaishnavi Bhaskarⓒ,"['1 Two and a Half Women (O)', '0 Parle-D (G)']"
95,Round 6,"Tushar Pancholiⓒ , Aryan Bidani , Gautam Vashishtha","['1 Pasha bhai ke aadmi (G)', '0 Parmesan (O)']"
