,Round Name,Panel,Rankings
64,Round 3,"AnanyaⒸ , Raghav Ahuja","['1 POIs after 6th (G)', '0 RA Heavyarms (O)']"
65,Round 3,"Adya SharmaⒸ , Aastha Singh","['1 RA Tallgeese (O)', '0 RA Sandrock (G)']"
66,Round 3,"Parth Sunil ShahⒸ , Divyansh Pundhir","['1 RA Wing Zero (O)', '0 Random (G)']"
67,Round 3,"Beatrice CuizonⒸ , Hamed Aziz Safwi 💢","['1 The Deathly Hallows (G)', '0 Smooth operators (O)']"
68,Round 3,"JewelⒸ , Prabal Aggarwal","['1 We have an Ishu (G)', '0 Suitcase full of sparks (O)']"
69,Round 4,"Afif BellikunhiⒸ , S Sriram","['1 RA Heavyarms (O)', '0 ACDC (G)']"
70,Round 4,Beatrice CuizonⒸ,"['1 UPD Final Final (O)', '0 AITA (G)']"
71,Round 4,Chinmaya MohanⒸ,"['1 Black Roses (O)', '0 RA Tallgeese (G)']"
72,Round 4,"Estelle FlorensⒸ , Komal HaswaniⓉ","['1 Blood Vampires (O)', '0 OAT bois (G)']"
73,Round 4,"Odong VincentⒸ , Parth Sunil Shah , Farheen HalderⓉ","['1 Obsessive Compulsive Debaters (O)', '0 Catch 22 (G)']"
74,Round 4,"Nikola MichaylovⒸ , Vansh ChadhaⓉ","['1 The Deathly Hallows (O)', '0 CNLU 1 (G)']"
75,Round 4,"Antara RanjanⒸ , Ananya","['1 DCAC A (G)', '0 Sxc 1 (O)']"
76,Round 4,Uphie AbdurrahmanⒸ,"['1 SXC 2 (O)', '0 Dead inside break outside (G)']"
77,Round 4,"Hamed Aziz SafwiⒸ , Aastha Singh","['1 Swing 1 (O)', '0 GOA (G)']"
78,Round 4,"Sarthak YadavⒸ , Jonathan Tuliao , VanshikaⓉ","['1 Random (G)', '0 HITK A (O)']"
79,Round 4,"Sane Abhilash ReddyⒸ , Barkha MishraⓉ","['1 NLIU (G)', '0 Kalinga Institute of Industrial Tec (O)']"
80,Round 4,"Linsey KeurⒸ , Tanya SinghⓉ","['1 Mid-Breakdown (O)', '0 RA Nataku (G)']"
81,Round 4,Toshiya OzawaⒸ,"['1 SXC 3 (O)', '0 Ninjas in Pyjamas (G)']"
82,Round 4,"Mihir RajoraⒸ , Harmanpreet KaurⓉ","['1 Tomar Naam Amar Naam Vietnam. (G)', '0 NLS (O)']"
83,Round 4,"Rahul DattaⒸ , Teesha SethⓉ","['1 We have an Ishu (O)', '0 NLS-Suits (G)']"
84,Round 4,"Jessica AwurumⒸ , Rishabh PalⓉ","['1 sadboii apologists (G)', '0 Panic! At The Discourse™ (O)']"
85,Round 4,"Raghav AhujaⒸ , Nilesh Beliraya KⓉ","['1 Path Setters (G)', '0 RA Sandrock (O)']"
86,Round 4,"JewelⒸ , Anushree SadhuⓉ","['1 POIs after 6th (O)', '0 Presidency 1 (G)']"
87,Round 4,"Aradome BelaiⒸ , Subhapriya ChakrabortyⓉ","['1 Suitcase full of sparks (G)', '0 RA Deathscythe (O)']"
88,Round 4,"Gazi MahtabⒸ , Divyansh Pundhir","['1 RA Epyon (O)', '0 The Imperfectionists (G)']"
89,Round 4,"Utkarsh MishraⒸ , Adya Sharma , ShrutiⓉ","['1 RA Wing Zero (G)', '0 Smooth operators (O)']"
90,Round 4,"PrateekⒸ , TejaswiⓉ","['1 SXC 4 (G)', '0 SRCC1 (O)']"
91,Round 5,Hamed Aziz SafwiⒸ,"['1 Random (G)', '0 ACDC (O)']"
92,Round 5,"Utkarsh MishraⒸ , Raghav Ahuja","['1 AITA (O)', '0 NLS (G)']"
93,Round 5,"Jessica AwurumⒸ , Teesha SethⓉ","['1 Black Roses (O)', '0 Suitcase full of sparks (G)']"
94,Round 5,"AnanyaⒸ , VanshikaⓉ","['1 sadboii apologists (O)', '0 Blood Vampires (G)']"
95,Round 5,"Ayesha ZaidiⒸ , Tanya SinghⓉ","['1 CNLU 1 (O)', '0 Ninjas in Pyjamas (G)']"
96,Round 5,Odong VincentⒸ,"['1 DCAC A (O)', '0 OAT bois (G)']"
97,Round 5,Mihir RajoraⒸ,"['1 Dead inside break outside (O)', '0 Presidency 1 (G)']"
98,Round 5,Barkha MishraⒸ,"['1 GOA (O)', '0 RA Deathscythe (G)']"
99,Round 5,"Rishabh PalⒸ , Gazi MahtabⓉ","['1 HITK A (O)', '0 RA Sandrock (G)']"
100,Round 5,"Estelle FlorensⒸ , TejaswiⓉ","['1 POIs after 6th (O)', '0 Kalinga Institute of Industrial Tec (G)']"
101,Round 5,"Aradome BelaiⒸ , Aastha Singh , Parth Sunil Shah","['1 Mid-Breakdown (O)', '0 SXC 3 (G)']"
102,Round 5,Uphie AbdurrahmanⒸ,"['1 UPD Final Final (O)', '0 NLIU (G)']"
103,Round 5,JewelⒸ,"['1 RA Wing Zero (G)', '0 NLS-Suits (O)']"
104,Round 5,"Nikhila PushadapuⒸ , Divyansh Pundhir","['1 Panic! At The Discourse™ (G)', '0 Obsessive Compulsive Debaters (O)']"
105,Round 5,Jonathan TuliaoⒸ,"['1 Sxc 1 (G)', '0 Path Setters (O)']"
106,Round 5,"Rahul DattaⒸ , Antara Ranjan 💢","['1 RA Nataku (G)', '0 RA Epyon (O)']"
107,Round 5,"Shruti DebⒸ , S Sriram , Vansh ChadhaⓉ","['1 SXC 4 (G)', '0 RA Heavyarms (O)']"
108,Round 5,Komal HaswaniⒸ,"['1 RA Tallgeese (G)', '0 The Imperfectionists (O)']"
109,Round 5,Anushree SadhuⒸ,"['1 Smooth operators (O)', '0 SRCC1 (G)']"
110,Round 5,"Shining XueⒸ , ShrutiⓉ","['1 Tomar Naam Amar Naam Vietnam. (O)', '0 SXC 2 (G)']"
111,Round 5,"Adya SharmaⒸ , Farheen HalderⓉ","['1 The Deathly Hallows (G)', '0 We have an Ishu (O)']"
112,Pre-Quarterfinals,"Rahul DattaⒸ , Jessica Awurum , Nikhila Pushadapu","['1 AITA (O)', '0 DCAC A (G)']"
113,Pre-Quarterfinals,"Linsey KeurⒸ , Antara Ranjan , Chinmaya Mohan","['1 Dead inside break outside (O)', '0 POIs after 6th (G)']"
114,Pre-Quarterfinals,"Shining XueⒸ , Ananya , Odong Vincent","['1 NLIU (G)', '0 SXC 4 (O)']"
115,Pre-Quarterfinals,"Toshiya OzawaⒸ , Prateek , S Sriram","['1 SXC 2 (O)', '0 The Deathly Hallows (G)']"
116,Quarterfinals,"Uphie AbdurrahmanⒸ , Ayesha Zaidi","['1 Mid-Breakdown (O)', '0 AITA (G)']"
117,Quarterfinals,"Tanya SinghⒸ , Odong Vincent , Toshiya Ozawa","['1 Tomar Naam Amar Naam Vietnam. (O)', '0 Dead inside break outside (G)']"
118,Quarterfinals,"Afif BellikunhiⒸ , Beatrice Cuizon , Shruti Deb","['1 sadboii apologists (O)', '0 NLIU (G)']"
119,Quarterfinals,"AnanyaⒸ , Aradome Belai , Linsey Keur","['1 UPD Final Final (G)', '0 SXC 2 (O)']"
120,Semifinals,"Odong VincentⒸ , Beatrice Cuizon , Estelle Florens , Rahul Datta , Utkarsh Mishra","['1 UPD Final Final (O)', '0 Mid-Breakdown (G)']"
121,Semifinals,"Ayesha ZaidiⒸ , Afif Bellikunhi , Jessica Awurum , Linsey Keur , Shining Xue","['1 sadboii apologists (G)', '0 Tomar Naam Amar Naam Vietnam. (O)']"
122,Grand Final,"Beatrice CuizonⒸ , Afif Bellikunhi , Ananya , Aradome Belai , Estelle Florens , Nikola Michaylov , Toshiya Ozawa","['1 UPD Final Final (G)', '0 sadboii apologists (O)']"
123,Novice Semifinals,"Chinmaya MohanⒸ , Nikhila Pushadapu , S Sriram , Sane Abhilash Reddy , Shining Xue","['1 Blood Vampires (G)', '0 We have an Ishu (O)']"
124,Novice Semifinals,"Jessica AwurumⒸ , Antara Ranjan , Estelle Florens , Rahul Datta , Utkarsh Mishra","['1 Panic! At The Discourse™ (G)', '0 NLS (O)']"
125,Novice Finals,"Aradome BelaiⒸ , Ananya , Chinmaya Mohan , Nikhila Pushadapu , Sane Abhilash Reddy , Tanya Singh , Toshiya Ozawa","['1 Panic! At The Discourse™ (O)', '0 Blood Vampires (G)']"
