,Name,Team,Categories,Speaker Scores
37,Anna Čámská,Okay-ish,,"['77', '78', '78', '78', '74']"
38,Murtaza Zaidi,LSE C,Novice,"['76', '77', '78', '75', '78']"
39,Matilda Handley,GUU B,,"['75', '77', '77', '75', '80']"
40,Josef Moscovici,"I need Jesus but he died, so I brou",,"['78', '77', '74', '78', '77']"
41,Benedict Anslow,GUU B,,"['76', '76', '76', '77', '79']"
42,Martin Horák,Okay-ish,,"['78', '78', '77', '77', '74']"
43,Gabrielle Fullam,The cross-city luas project was ill,,"['81', '75', '72', '76', '78']"
44,Aisling Rooney,The cross-city luas project was ill,,"['81', '75', '73', '75', '77']"
45,Redacted,—,,"['76', '77', '75', '76', '74']"
46,Andriy Kasyanenko,East Park A,,"['76', '78', '74', '75', '75']"
47,Sam Spilsbury,Yelling down your nearest payphone,,"['78', '77', '76', '75', '72']"
48,Ellinor Sutt,Christina & Ellinor,,"['76', '75', '76', '77', '74']"
49,Christina Kiik,Christina & Ellinor,,"['75', '76', '76', '77', '74']"
