,Round Name,Panel,Rankings
50,Round 4,"Carlo CastilloⒸ , Trisha Agarwala","['3 Worship And Prayer (CO)', '2 KUET 1 (OO)', ""1 She doesn't study Grammar on Monda (CG)"", '0 Nervous Shouty Caps (OG)']"
51,Round 4,"Revan Lim TJⒸ , Jisha Sarkar","['3 Smart Club Aandas (OG)', '2 Seth Myers (OO)', '1 Swing 3 (CG)', '0 Swing 2 (CO)']"
52,Round 5,"Utkarsh MishraⒸ , Precious Ahaneku , Shruti","['3 The Resistance (OG)', '2 Kamla Ka Hamla (CG)', '1 Worship And Prayer (OO)', '0 AOT Franchise (CO)']"
53,Round 5,"Anirudh Anil OjhaⒸ , Nicolas","['3 WDA 2 (CO)', '2 Ateneo Senior High School HSHS (OG)', '1 CU FBDA (OO)', '0 RM Stans (CG)']"
54,Round 5,"Sujato DattaⒸ , Ahat Sharma","['3 main prem ki diwani hoon (OG)', '2 The Flying Dutchman (CG)', '1 Boulevard of Broken Teams (CO)', '0 Banarasiya (OO)']"
55,Round 5,AnanyaⒸ,"['3 Proper Swing 1 (OG)', '2 Smart Club Aandas (CO)', '1 chum bucket (OO)', '0 Seth Myers (CG)']"
56,Round 5,"Rohan GroverⒸ , Aditya Tripathi","['3 Karasuno (CG)', '2 NUJS (OG)', ""1 Philosopher's Rock (CO)"", '0 CU ACC1 (OO)']"
57,Round 5,"Revan Lim TJⒸ , Trisha Agarwala","['3 CUDS A (OG)', '2 D: (CG)', '1 X Æ A-12 (OO)', '0 Swiiing 2 (CO)']"
58,Round 5,"UdaiⒸ , T.Angga Djovangka P , thea madrilejo","['3 MMU2 (CG)', '2 CUDS B (OO)', '1 WDA 4 (CO)', '0 The Rookies (OG)']"
59,Round 5,"Kartik MathurⒸ , Megha","['3 IBAJUDC A (OO)', '2 Warriors (CO)', '1 GLC 1 (OG)', '0 Smart Club B (CG)']"
60,Round 5,"SrijanⒸ , Jisha Sarkar","[""3 She doesn't study Grammar on Monda (OG)"", ""2 It's the end (CO)"", '1 Not So Smart Debater (OO)', '0 KUET 1 (CG)']"
