,Name,Team,Categories,Speaker Scores
277,Speaker 3215,UWO S,,"['79', '78', '74', '78', '80', '79', '76', '76', '77']"
278,Muhammad Rizki Akbar Lubis,Gadjah Mada 2,"ESL, EFL","['82', '79', '75', '76', '78', '76', '75', '77', '79']"
279,Yohei Horiguchi,KEIO 1,ESL,"['77', '75', '77', '79', '80', '80', '78', '74', '77']"
280,Anshuman  Mishra,NLIU,ESL,"['79', '79', '75', '77', '73', '76', '83', '77', '78']"
281,Sachit  Ram,SLCU 1,ESL,"['78', '78', '77', '76', '77', '78', '77', '79', '77']"
282,Shania Ashley Dejarme,ADDU 1,ESL,"['79', '78', '77', '74', '77', '79', '78', '79', '76']"
283,Nina Lampela,Aalto A,,"['76', '79', '76', '78', '78', '75', '76', '82', '76']"
284,maiya  werba,McGill B,,"['76', '78', '77', '75', '80', '76', '79', '78', '77']"
285,Anum Abdul Fattaw,Ghana 1,ESL,"['77', '78', '77', '77', '74', '74', '75', '79', '85']"
286,Samruddhi Shrivastava,NTU 2,,"['77', '78', '76', '78', '76', '77', '81', '77', '76']"
287,Brian Joseph Unabia,ADDU 1,ESL,"['79', '77', '78', '74', '78', '77', '79', '79', '75']"
288,Andrew Hoffman,W&M 3,,"['75', '80', '78', '79', '76', '79', '74', '75', '80']"
289,Ira Gosavi,GLC Z,ESL,"['76', '77', '79', '76', '75', '80', '78', '75', '80']"
290,Alice Bertoni,USP,"ESL, EFL","['76', '78', '77', '78', '77', '78', '78', '76', '78']"
291,Andrii Chumachov,Kyiv A,"ESL, EFL","['76', '76', '80', '77', '77', '77', '78', '79', '76']"
292,Vidit Desai,UWODS 2,,"['78', '77', '78', '76', '79', '78', '78', '76', '76']"
293,Harin Ok,YUU1,,"['79', '76', '77', '76', '77', '78', '76', '79', '77']"
294,SeungHan Lee,KOREA C,"ESL, EFL","['77', '78', '80', '76', '78', '76', '75', '77', '78']"
295,Natan Banish,Technion A,ESL,"['78', '78', '76', '76', '77', '78', '79', '74', '79']"
296,Rahul Rajasekar,SLCU 1,,"['78', '77', '75', '76', '76', '78', '78', '80', '77']"
297,Parshva  Shah,IITB 1,,"['77', '80', '76', '76', '78', '79', '78', '76', '75']"
298,William Smith,St Andrews A,,"['78', '80', '77', '78', '80', '78', '76', '75', '73']"
299,Matthew Hamer,Imperial 2,,"['77', '76', '75', '76', '79', '77', '79', '79', '77']"
300,Suhas Athreya,Vellore A,ESL,"['75', '81', '76', '78', '78', '75', '79', '78', '75']"
301,Ananga Rana,IITB 1,,"['77', '80', '74', '76', '78', '80', '77', '76', '76']"
302,Aisling O'Reilly,UCD LawSoc A,,"['74', '79', '77', '76', '77', '80', '76', '77', '78']"
303,Aliya  Fairuz,BRAC 1,ESL,"['77', '79', '79', '76', '79', '79', '77', '72', '76']"
304,Bobo Wong,UBC1,,"['75', '78', '77', '78', '74', '80', '78', '78', '76']"
305,Ruben  Sanchez,TEC CEM 1,"ESL, EFL","['78', '76', '77', '76', '76', '78', '76', '78', '79']"
306,Amy Lee,NUS D,,"['76', '76', '78', '80', '75', '77', '78', '78', '76']"
307,Fraser Windsor,UWA 1,,"['76', '81', '76', '78', '80', '79', '74', '74', '76']"
308,Mir Abdullah  Al-Rakib,McGill C,ESL,"['78', '75', '77', '77', '79', '75', '76', '79', '78']"
309,Hon Son  Ooi,CUHK A,ESL,"['78', '76', '77', '73', '78', '79', '81', '74', '78']"
310,Puhong Yu,Tokyo B,ESL,"['75', '74', '78', '72', '77', '82', '80', '78', '78']"
311,Ngurah Gede   Satria Aryawangsa,UGM C,"ESL, EFL","['76', '77', '75', '78', '78', '77', '76', '80', '77']"
312,Bartholomew Kaminski,W&M 3,,"['76', '79', '77', '79', '76', '78', '76', '74', '79']"
313,Andres Felipe Juan Revelo Cuéllar,Rosario B,"ESL, EFL","['76', '75', '79', '76', '76', '76', '79', '78', '79']"
314,Matthew  Sohn,VU1,,"['76', '75', '78', '77', '77', '73', '77', '80', '81']"
315,Marvin Tandy,ITB 1,"ESL, EFL","['78', '76', '75', '78', '73', '81', '83', '74', '75']"
316,Kiran Basra,McGill B,,"['77', '77', '76', '76', '79', '75', '79', '78', '76']"
317,Nazifa  Raidah,IUB 1,ESL,"['75', '76', '76', '75', '79', '73', '80', '79', '80']"
318,Daud  Loudoe,UBAYA,"ESL, EFL","['80', '77', '78', '77', '75', '78', '78', '73', '77']"
319,Muhammad Zufar Farhan  Zuhdi,Gadjah Mada 2,"ESL, EFL","['81', '77', '75', '76', '77', '75', '75', '77', '80']"
320,Aimee  Bebbington,St Andrews A,,"['77', '80', '78', '77', '79', '77', '75', '76', '74']"
321,Ebrahim  Naeem,GCU,ESL,"['77', '78', '79', '77', '78', '77', '74', '77', '76']"
322,Roi Cohen,TAU 2,"ESL, EFL","['75', '76', '79', '76', '80', '77', '78', '75', '77']"
323,Benjamin Vigueras,TEC CEM 1,"ESL, EFL","['78', '75', '76', '77', '77', '76', '77', '78', '79']"
324,Justin Gabriel Wibisono,Indonesia 4,"ESL, EFL","['78', '76', '77', '81', '77', '77', '78', '75', '74']"
325,Jayun Won,YUU1,ESL,"['78', '77', '77', '75', '77', '79', '75', '79', '76']"
326,Oleh Stoiev,Kyiv A,"ESL, EFL","['76', '76', '79', '77', '77', '76', '79', '78', '75']"
327,George Fragkiadakis,ACG 1,"ESL, EFL","['74', '77', '78', '80', '75', '77', '77', '75', '80']"
328,Brent Leung,QDU A,,"['78', '80', '73', '77', '79', '76', '77', '75', '78']"
329,Speaker 3109,UBC2,,"['75', '79', '77', '79', '78', '75', '78', '74', '78']"
330,Leonardus Hans Sebastian,ITB 1,"ESL, EFL","['78', '76', '76', '76', '73', '81', '81', '75', '77']"
331,Herlin Edy  Puspita,UGM C,"ESL, EFL","['77', '77', '76', '77', '77', '78', '76', '79', '76']"
332,Remle Kate Cadelina,FEU A,,"['81', '78', '78', '81', '73', '79', '74', '70', '78']"
333,Kagia Samuel,USIU-A 1,ESL,"['80', '77', '78', '74', '79', '79', '75', '73', '77']"
334,Louise Godhard,ANU 3,,"['75', '78', '75', '80', '78', '76', '77', '79', '74']"
335,Amy Cox,Phil B,,"['75', '75', '79', '78', '75', '79', '80', '74', '77']"
336,Shahjahan  Tahir,GCU,ESL,"['77', '79', '78', '77', '79', '74', '74', '78', '76']"
337,Juwon Park,KOREA C,"ESL, EFL","['75', '78', '79', '76', '79', '76', '75', '76', '78']"
338,Beatrice Anlacan,UPM 1,ESL,"['77', '77', '75', '76', '75', '77', '78', '78', '79']"
339,Vasu Kamra,EDS 1,,"['79', '74', '76', '73', '78', '80', '78', '76', '78']"
340,Bishal Podder,UBC1,,"['75', '77', '78', '79', '75', '77', '77', '77', '77']"
341,Roman Ignatenko,St Petersburg 1,"ESL, EFL","['74', '79', '76', '74', '79', '76', '76', '79', '78']"
342,Chaitanya Gupta,NTU 2,,"['78', '76', '76', '76', '76', '76', '80', '77', '76']"
343,Debayan Bhattacharya,NLUD A,ESL,"['76', '79', '73', '76', '77', '79', '76', '77', '78']"
344,Raffy Perez,UPM 1,ESL,"['76', '76', '75', '78', '76', '76', '77', '78', '79']"
345,Yu-Kai  Chang,McGill C,,"['79', '76', '76', '76', '78', '75', '75', '78', '78']"
346,Andrius  Budiono,CUHK A,ESL,"['77', '76', '75', '76', '77', '78', '79', '73', '80']"
347,Wayne Lim,NTU 3,,"['75', '76', '77', '78', '75', '78', '77', '80', '75']"
348,James Ashwell,EDS 1,,"['79', '74', '75', '74', '77', '79', '78', '77', '78']"
349,Bryan  Sim,IIUM 2,ESL,"['77', '74', '78', '79', '76', '76', '76', '80', '75']"
350,Guilherme  Pereira,USP,"ESL, EFL","['75', '77', '76', '78', '77', '78', '78', '75', '77']"
351,Kshitij Rao,NLUD A,ESL,"['76', '79', '73', '77', '77', '78', '76', '78', '77']"
352,Andrews  Terkpertey,KNUST C,ESL,"['77', '78', '78', '75', '78', '76', '74', '78', '77']"
353,Rob Fitzpatrick,UCD L&H A,,"['77', '76', '76', '77', '78', '77', '76', '78', '76']"
354,Aditya Ramkumar,IITR 1,ESL,"['74', '74', '79', '76', '79', '76', '80', '77', '76']"
355,Ajwad Hossain,UCL A,ESL,"['75', '78', '78', '78', '78', '75', '75', '77', '77']"
356,Farah Ashila Balqis,Indonesia 1,"ESL, EFL","['78', '79', '72', '76', '80', '77', '75', '77', '76']"
357,Dohyun Park,JHU PM,,"['78', '74', '77', '77', '77', '80', '75', '75', '76']"
358,Tasmia Toyeb Lorin,IIUM 2,ESL,"['78', '74', '77', '78', '74', '75', '75', '79', '79']"
359,Titouan Teissier,St Andrews B,ESL,"['78', '74', '78', '79', '76', '76', '75', '77', '76']"
360,Swagata Mukhopadhyay,NUJS 1,ESL,"['74', '76', '77', '76', '79', '73', '78', '76', '80']"
361,Jorge  Godos,PUCP GV,"ESL, EFL","['74', '75', '77', '80', '75', '79', '77', '75', '77']"
362,Johanna Trisha Cinco,FEU A,,"['79', '77', '79', '80', '73', '77', '75', '72', '77']"
363,Prince Dennis  Atisu,KNUST A,ESL,"['75', '76', '75', '78', '77', '77', '76', '78', '77']"
364,Frederick Roland Aristito,Indonesia 4,"ESL, EFL","['77', '76', '76', '80', '75', '78', '78', '76', '73']"
365,Anaïs Kneppers,EDS 2,,"['74', '76', '75', '75', '78', '79', '79', '77', '76']"
366,Githmi Rabel,NYUAD,ESL,"['74', '75', '77', '74', '75', '77', '79', '80', '77']"
367,Joshua Dita,De La Salle 3,ESL,"['76', '74', '75', '80', '77', '78', '78', '74', '76']"
368,Idris Zuhayr,NTU 3,,"['75', '76', '78', '77', '75', '76', '75', '81', '75']"
369,Raven Jard Castañeda,ADDU 2,ESL,"['77', '76', '75', '77', '77', '77', '77', '75', '77']"
370,Allen Xiao,Melbourne 3,,"['76', '73', '76', '78', '76', '78', '79', '75', '77']"
371,Eirini Kolimatsi,AUEB A,"ESL, EFL","['78', '78', '77', '75', '73', '77', '76', '79', '75']"
372,Speaker 2897,Team 1295,ESL,"['75', '77', '80', '77', '75', '77', '76', '76', '75']"
373,Wejdaan Faridi,UCDS 1,,"['78', '73', '77', '77', '78', '77', '74', '78', '76']"
374,Hartono Ongkojoyo,UBAYA,"ESL, EFL","['79', '77', '76', '78', '76', '77', '76', '73', '76']"
375,Brandon Gusain,QDU B,,"['75', '77', '78', '75', '75', '75', '77', '80', '76']"
376,Isabelle Healy,Phil C,,"['77', '79', '77', '77', '78', '76', '73', '76', '75']"
377,Anis Sufea Ismail,IIUM 1,ESL,"['78', '77', '78', '77', '76', '78', '77', '73', '74']"
378,Saad Khan,UCDS 1,,"['78', '74', '77', '79', '78', '77', '74', '76', '75']"
379,Kelia Lim,NUS C,,"['77', '80', '73', '75', '76', '77', '78', '78', '74']"
380,Rossel Ellaine  Betez,UPLB B,ESL,"['77', '77', '75', '79', '74', '75', '76', '79', '76']"
381,Eden LaRonde,HWS B,,"['70', '78', '77', '76', '78', '78', '77', '78', '76']"
382,Syed Zulfiquar  Quli,SXUK,"ESL, EFL","['78', '75', '74', '77', '77', '75', '71', '82', '78']"
383,Reinhart Siregar,UGM D,"ESL, EFL","['78', '77', '73', '73', '78', '78', '77', '75', '78']"
384,Prosper Micheal  Ametu,KNUST B,ESL,"['77', '75', '77', '76', '77', '76', '75', '74', '80']"
385,Nurlan  Muratbek,NU A,"ESL, EFL","['76', '78', '75', '74', '77', '77', '77', '78', '75']"
386,Arsyad Asyl Romil,IIUM 1,ESL,"['78', '78', '78', '77', '76', '76', '78', '73', '73']"
387,Omesh Dhar Dwivedi,DUDU 1,,"['78', '76', '76', '76', '76', '76', '77', '77', '75']"
388,Susan Garry,Cornell 3,,"['76', '77', '75', '78', '79', '79', '74', '75', '74']"
389,Brenda Beltramin,UFMG 1,"ESL, EFL","['75', '78', '76', '75', '78', '77', '77', '78', '73']"
390,Giovanni Vallejo,ADDU 2,ESL,"['76', '75', '75', '78', '76', '77', '77', '76', '77']"
391,Danigan Keecha-Milsom,MAD 4,,"['77', '74', '77', '76', '74', '82', '77', '76', '74']"
392,Maisha  Maryam,CUHK B,,"['76', '77', '76', '73', '78', '77', '76', '79', '75']"
393,Tonye Ayafa,Covenant 1,ESL,"['76', '77', '77', '77', '77', '74', '80', '74', '75']"
394,Sebastián  Muñoz López,Rosario B,"ESL, EFL","['75', '75', '78', '76', '74', '75', '79', '77', '78']"
395,Kristine Barbosa,De La Salle 3,,"['77', '75', '76', '79', '77', '77', '77', '73', '76']"
396,Borys  Pikalov,NLU A,"ESL, EFL","['77', '74', '79', '75', '76', '79', '77', '74', '75']"
397,Zazuan  Daud,UT MARA A,ESL,"['76', '75', '75', '75', '74', '76', '78', '80', '77']"
398,Betty Zhang,Melbourne 3,,"['76', '75', '76', '79', '75', '76', '77', '76', '76']"
399,Mikaelo Lorenzo Bombeo,XU 1,ESL,"['77', '78', '79', '76', '73', '72', '77', '77', '77']"
400,Frank  Bannerman,KNUST A,ESL,"['75', '71', '76', '79', '77', '78', '75', '78', '77']"
401,Louise Cullen,Phil B,,"['75', '75', '79', '78', '74', '78', '77', '74', '76']"
402,Anish  Banerjee,NUJS 1,ESL,"['75', '75', '77', '76', '80', '73', '77', '75', '78']"
403,Sania Shahid,W&M 2,,"['73', '76', '74', '78', '76', '78', '78', '78', '75']"
404,Livi McElrea,QDU B,,"['75', '76', '77', '76', '75', '73', '78', '80', '76']"
405,Syafiq Razak,UT MARA B,ESL,"['78', '78', '75', '77', '77', '75', '77', '73', '76']"
406,Nimai Koneru,QDU A,,"['78', '79', '72', '76', '78', '75', '77', '74', '77']"
407,Laura Giugno,Chicago C,,"['78', '74', '76', '78', '76', '73', '76', '78', '77']"
408,Marvelous Splendor,ABSU GM,ESL,"['76', '77', '76', '74', '75', '75', '78', '76', '79']"
409,Adelya  Dauletkyzy,NU A,"ESL, EFL","['76', '78', '76', '72', '77', '77', '77', '78', '75']"
410,Rendy Utomo,President A,"ESL, EFL","['74', '76', '78', '71', '77', '80', '79', '74', '77']"
411,Mridul Garg,MAD 4,,"['77', '75', '78', '73', '74', '82', '76', '78', '73']"
412,Rachel Han,NUS D,,"['76', '74', '77', '79', '75', '75', '78', '78', '73']"
413,Ishaque  Sadat,IBA-DU 2,ESL,"['74', '79', '74', '79', '75', '75', '77', '76', '76']"
414,Yewon Jung,Korea D,ESL,"['77', '77', '75', '77', '78', '74', '77', '78', '72']"
415,Robert Ferguson,Aberdeen BF,,"['76', '74', '79', '78', '75', '77', '78', '77', '71']"
416,Isaac Kojo  Duah,KNUST C,ESL,"['75', '77', '77', '75', '78', '76', '74', '77', '76']"
417,Chaejin Shin,Korea D,ESL,"['78', '78', '75', '76', '77', '75', '77', '77', '72']"
418,July Winters,HWS B,,"['69', '78', '76', '77', '78', '77', '77', '77', '76']"
419,Andrés Veramendi,PUCP GV,"ESL, EFL","['75', '75', '77', '80', '74', '78', '74', '76', '76']"
420,Clairene Tan,NUS C,,"['77', '80', '73', '74', '76', '77', '78', '77', '73']"
421,Andy Tran,Phil C,,"['76', '78', '77', '76', '77', '75', '73', '77', '76']"
422,Surabhi  Chavan,SXCM CM,,"['76', '72', '79', '76', '77', '75', '75', '77', '78']"
423,Srijit Talukdar,SXUK,"ESL, EFL","['78', '74', '75', '76', '77', '74', '72', '83', '76']"
424,Mahbuba Murshed,IBA-DU 2,ESL,"['76', '78', '76', '78', '77', '74', '75', '75', '76']"
425,Gayatri Somaiya,Cornell 3,,"['74', '78', '76', '77', '78', '78', '73', '76', '75']"
426,Vid Milaković,NYUAD,ESL,"['73', '76', '77', '74', '75', '76', '80', '78', '76']"
427,Helen Whalley,Aberdeen DW,,"['77', '72', '76', '72', '75', '77', '78', '77', '80']"
428,Amirul Syakir,UT MARA B,ESL,"['78', '77', '73', '75', '77', '75', '77', '75', '77']"
429,Krista Angelica,ATMA 1,"ESL, EFL","['72', '78', '76', '77', '75', '76', '74', '78', '78']"
430,Aishwarya  Churamani,ASET,,"['79', '74', '73', '75', '77', '75', '78', '75', '78']"
431,Mohammad  Mahmoud,PUP 1,,"['77', '77', '76', '74', '74', '76', '77', '75', '78']"
432,Reynaldo Arya,President A,"ESL, EFL","['74', '78', '77', '72', '76', '79', '79', '73', '76']"
433,YuChou Lin,NTUEDS 1,"ESL, EFL","['76', '74', '78', '76', '73', '78', '73', '78', '78']"
434,Thomas Tianhua Yang,PKU 1,"ESL, EFL","['78', '75', '77', '73', '76', '76', '77', '75', '77']"
435,Christian  Muneza,IHU A,ESL,"['75', '74', '75', '76', '75', '81', '75', '75', '78']"
436,Yixiao (Carl) Cao,Vassar 1,ESL,"['76', '78', '75', '78', '78', '77', '71', '75', '76']"
437,Wasi Azmain Chowdhury,IUB 1,ESL,"['76', '77', '76', '74', '79', '72', '76', '75', '79']"
438,Nahdatu Rosyada,UGM D,"ESL, EFL","['78', '76', '74', '72', '77', '77', '77', '77', '76']"
439,Klaus Xiao,NNU 1,"ESL, EFL","['75', '74', '75', '75', '78', '78', '77', '78', '73']"
440,Nicholas  Soyombo,UFMG 1,"ESL, EFL","['74', '78', '76', '75', '77', '78', '74', '78', '73']"
441,Crystal Tanika,ATMA 1,"ESL, EFL","['74', '77', '75', '77', '75', '75', '74', '78', '78']"
442,Rakyan sekar kinanthi Mutiara putri,UGM A,"ESL, EFL","['75', '76', '76', '74', '73', '79', '77', '78', '75']"
443,Adrián Duque,USFQ A,"ESL, EFL","['74', '73', '76', '76', '75', '79', '75', '75', '80']"
444,Sara Kauppila,Aalto A,,"['76', '78', '74', '76', '75', '75', '75', '79', '75']"
445,Speaker 2896,Team 1295,ESL,"['76', '77', '79', '76', '74', '75', '74', '77', '75']"
446,Taqiyuddin Redzuan,UT MARA A,ESL,"['77', '74', '74', '74', '74', '77', '77', '80', '76']"
447,Sven  Bake,JMU A,ESL,"['76', '75', '73', '81', '76', '72', '76', '78', '76']"
448,Nicholas Hsu,UCL A,,"['76', '77', '78', '72', '79', '74', '76', '75', '76']"
449,Shahriar Rahman,Chittagong A,ESL,"['77', '78', '70', '75', '75', '78', '75', '76', '79']"
450,Prisha Warikoo,ASET,,"['78', '73', '75', '75', '77', '75', '79', '74', '77']"
451,Carlitos Imanuel Mamusu,UNTAD,"ESL, EFL","['76', '74', '76', '75', '72', '77', '77', '76', '79']"
452,Darren Fang,Brown B,,"['76', '78', '75', '70', '73', '78', '79', '75', '78']"
453,Johann Patrick  Javier,UPLB B,ESL,"['76', '76', '77', '78', '73', '73', '76', '78', '75']"
454,Nabila talitha Sani,UGM A,"ESL, EFL","['75', '76', '76', '74', '74', '80', '76', '78', '73']"
455,Vincent  Attakpah,KNUST B,ESL,"['76', '75', '77', '77', '76', '75', '74', '73', '79']"
456,Angela Yiu,HKU B,,"['74', '77', '77', '79', '74', '77', '74', '75', '75']"
457,Muhammad Saad Ullah,GUQ,ESL,"['79', '74', '76', '74', '75', '75', '78', '76', '75']"
458,Altynay  Zamanbekova,NU B,"ESL, EFL","['75', '76', '77', '75', '76', '75', '76', '78', '74']"
459,Abdul Fattah,IIUM 3,ESL,"['78', '76', '73', '75', '73', '76', '78', '76', '77']"
460,Alice  Kim,CUHK B,ESL,"['74', '77', '75', '72', '77', '78', '75', '78', '75']"
461,Stephany  Rodriguez,PUCP 1,"ESL, EFL","['73', '74', '76', '77', '73', '80', '76', '77', '75']"
462,Jannatul  Naim,Chittagong A,"ESL, EFL","['78', '78', '70', '74', '76', '77', '73', '76', '79']"
463,Wesley Chiu,Brown B,ESL,"['77', '78', '74', '71', '73', '78', '78', '73', '79']"
464,Dianne Ablay,UPT 1,ESL,"['73', '73', '76', '77', '79', '73', '78', '78', '74']"
465,Aidan Clubb,DUDU 1,,"['77', '75', '75', '76', '76', '75', '77', '76', '74']"
466,Orla O'Neill,STRATH 2,,"['74', '76', '75', '74', '76', '79', '77', '79', '71']"
467,Novak Celebic,Belgrade B,"ESL, EFL","['77', '77', '76', '69', '76', '76', '79', '78', '73']"
468,Sule  Oshoke,Covenant 1,,"['75', '78', '76', '76', '75', '73', '80', '72', '76']"
469,Miles Wright,STRATH 2,,"['73', '75', '74', '74', '76', '78', '76', '79', '76']"
470,Angelo Saavedra,USFQ A,"ESL, EFL","['75', '74', '76', '75', '75', '78', '75', '74', '79']"
471,Kirsten Wu,HKU B,,"['75', '77', '76', '79', '75', '75', '74', '74', '76']"
472,Carlos Córdova,PUCP 1,"ESL, EFL","['73', '74', '75', '77', '75', '80', '76', '75', '76']"
473,HaoWen Zheng,NTUEDS 1,"ESL, EFL","['76', '73', '77', '76', '73', '78', '70', '79', '79']"
474,Diah Annisa Aprilia,UNTAD,"ESL, EFL","['75', '74', '75', '75', '72', '77', '77', '76', '79']"
475,Penelope Toll,Chicago C,,"['78', '74', '76', '78', '75', '71', '75', '78', '75']"
476,Jenni Morris,Cambridge FM,,"['72', '76', '75', '76', '80', '75', '77', '78', '71']"
477,Speaker 2546,Team 1120,ESL,"['75', '76', '77', '76', '77', '74', '71', '76', '78']"
478,Rylee Conner,SIU,,"['74', '75', '76', '73', '77', '76', '77', '78', '74']"
479,Sajid Bin Hasnat,BRAC 2,ESL,"['72', '78', '75', '74', '77', '77', '76', '76', '75']"
480,Carl Shen,ZISU,"ESL, EFL","['76', '75', '74', '74', '76', '76', '77', '75', '77']"
481,Raiyan Husain,SSMC,ESL,"['75', '76', '75', '74', '79', '75', '75', '78', '73']"
482,Shivani Verma,IITB 2,ESL,"['76', '74', '78', '76', '76', '76', '75', '73', '76']"
483,Daeun Kwon,SEOUL 2,"ESL, EFL","['78', '75', '78', '74', '74', '75', '74', '76', '76']"
484,Ray Yixiao Wang,PKU 1,"ESL, EFL","['77', '75', '76', '72', '76', '76', '77', '75', '76']"
485,Takeshi Matsuda,Tokyo B,"ESL, EFL","['74', '73', '77', '72', '76', '81', '74', '77', '76']"
486,Imran Shahfizal,IIUM 3,ESL,"['77', '75', '74', '75', '72', '75', '78', '77', '77']"
487,Samat  Sayakov,NU B,"ESL, EFL","['73', '78', '76', '74', '77', '75', '76', '77', '74']"
488,Reine Julia Madriaga,XU 1,ESL,"['76', '76', '77', '76', '73', '73', '78', '76', '75']"
489,Leonardo Leo,DUTY,"ESL, EFL","['75', '76', '78', '76', '75', '78', '72', '74', '76']"
490,Bibiana Ramírez,Rosario C,"ESL, EFL","['72', '78', '77', '76', '78', '74', '75', '75', '75']"
491,El Mehdi  Idrissi Guenouni,IHU A,ESL,"['76', '73', '74', '75', '75', '79', '75', '75', '77']"
492,Kuhan  Karttikeyn,Malaya 2,ESL,"['75', '76', '72', '74', '77', '73', '76', '80', '76']"
493,Tazkia Nanini,UNAIR,"ESL, EFL","['73', '76', '77', '76', '76', '74', '74', '74', '79']"
494,Elia  Hakim,IIUM 4,ESL,"['74', '74', '78', '75', '74', '76', '77', '77', '74']"
495,Aakash Sethi,GMCB 1,ESL,"['77', '75', '77', '76', '76', '77', '68', '77', '76']"
496,Regina Farah Nafilah,Unhas 1,"ESL, EFL","['72', '74', '75', '77', '76', '76', '78', '75', '76']"
497,Chayaton Subchavaroj,Chula 1,"ESL, EFL","['77', '74', '76', '75', '75', '75', '74', '75', '78']"
498,Hongjiang Li,ZISU,"ESL, EFL","['75', '74', '75', '74', '75', '77', '75', '75', '78']"
499,Chanakan Wittayasakpan,Chula 1,"ESL, EFL","['77', '74', '76', '75', '75', '75', '73', '76', '77']"
500,Jaeoh Wi,SEOUL 2,ESL,"['76', '75', '77', '75', '73', '76', '74', '76', '76']"
501,Eizad Arian Sazmal Effendi,Malaya 2,ESL,"['74', '76', '70', '76', '78', '73', '77', '79', '75']"
502,Sara Caicedo,UNAL A,"ESL, EFL","['73', '76', '75', '75', '75', '77', '75', '75', '77']"
503,Elijah Stepe,SIU,,"['75', '72', '75', '73', '76', '77', '78', '77', '75']"
504,SUMIT KARMAKAR,SUDS 52,"ESL, EFL","['72', '74', '78', '76', '73', '75', '76', '75', '79']"
505,Ma. Jessa Mae Nuevas,UPT 1,ESL,"['74', '74', '75', '77', '79', '71', '77', '77', '74']"
506,Tania Kaleem,KC 1,ESL,"['75', '74', '76', '76', '77', '75', '74', '74', '77']"
507,Manda Bagas Kara,Unila,"ESL, EFL","['74', '76', '75', '75', '75', '74', '76', '78', '75']"
508,Speaker 2547,Team 1120,ESL,"['74', '77', '76', '76', '76', '74', '72', '76', '77']"
509,Nafiz Rahman,KU 1,ESL,"['77', '72', '77', '74', '76', '77', '75', '72', '77']"
510,Feliani -,DUTY,"ESL, EFL","['74', '75', '78', '75', '76', '77', '72', '74', '76']"
511,Jaydeep Sharma,IITB 2,ESL,"['75', '75', '77', '75', '77', '75', '75', '73', '75']"
512,David  Salmon,Mona,,"['75', '75', '77', '75', '74', '77', '74', '75', '75']"
513,Karisma Nurul Izzah Suharyono,Unhas 1,"ESL, EFL","['70', '73', '77', '77', '76', '76', '78', '74', '76']"
514,Alex Gao,Must 1,"ESL, EFL","['76', '74', '76', '73', '75', '75', '76', '75', '77']"
515,Andriy Kasyanenko,NLU A,"ESL, EFL","['76', '73', '77', '73', '75', '80', '78', '72', '73']"
516,Wiona Glänzer,ETH A,ESL,"['74', '76', '74', '78', '74', '76', '74', '76', '75']"
517,Zining (Sally) Liu,RUC 1,"ESL, EFL","['73', '75', '75', '74', '78', '77', '76', '75', '74']"
518,Tariq Ibna Hasan Shams,KU 1,"ESL, EFL","['76', '72', '78', '75', '76', '76', '74', '72', '78']"
519,Ajwah Nadeem,KC 2,ESL,"['75', '75', '77', '73', '75', '77', '72', '77', '76']"
520,Benedict Dimacutac,MSU-GSC BD,ESL,"['78', '75', '74', '74', '75', '75', '73', '78', '74']"
521,Xinjun Ye,SUFE 1,"ESL, EFL","['76', '72', '75', '75', '77', '73', '77', '76', '75']"
522,Sojin Jung,YUU3,ESL,"['74', '72', '75', '74', '75', '74', '78', '77', '77']"
523,Trevon Fletcher,Mona,,"['75', '75', '77', '76', '74', '77', '73', '75', '74']"
524,Bruno Luz,FGV 1,"ESL, EFL","['75', '75', '74', '75', '74', '77', '77', '75', '74']"
525,Speaker 3282,KC 1,ESL,"['76', '73', '75', '76', '78', '76', '73', '74', '75']"
526,Shi Wen Yeo,Yale 3,,"['75', '71', '75', '78', '76', '73', '73', '77', '78']"
527,Jack Boag,Aberdeen BF,,"['72', '73', '79', '75', '74', '77', '77', '76', '73']"
528,Haotian Yao,BHU1,"ESL, EFL","['75', '74', '77', '73', '73', '77', '77', '75', '75']"
529,Dai (Maeve) Zhou,RUC 1,"ESL, EFL","['73', '75', '76', '74', '78', '77', '75', '75', '73']"
530,Cheryl  Pangestu,Parahyangan 1,"ESL, EFL","['75', '76', '76', '74', '76', '77', '75', '74', '72']"
531,Nikoletta Lalioti,AUEB A,"ESL, EFL","['76', '74', '78', '74', '72', '76', '74', '77', '74']"
532,Rija Masroor,W&M 2,,"['74', '74', '73', '78', '75', '77', '73', '76', '75']"
533,Bradley Tidwell,Yale 3,,"['74', '71', '75', '77', '75', '75', '72', '78', '78']"
534,Bayzid Hassan,SUDS 52,"ESL, EFL","['72', '74', '77', '76', '73', '75', '76', '74', '78']"
535,Hannah Zou,SMU B,,"['75', '76', '73', '76', '74', '77', '75', '76', '73']"
536,Amanat Hossain  Emon,BUET B,"ESL, EFL","['76', '75', '77', '74', '75', '75', '72', '74', '77']"
537,James  Dinglasa,PUP 1,ESL,"['74', '76', '74', '73', '73', '77', '75', '75', '78']"
538,Ryan Axel Koh,SMU B,,"['76', '76', '73', '77', '74', '75', '76', '75', '73']"
539,Cecilia Conway,Edinburgh D,,"['77', '70', '76', '75', '74', '76', '75', '75', '77']"
540,Fasya Aurellia,UNAIR,"ESL, EFL","['72', '75', '77', '76', '76', '71', '74', '75', '79']"
