,Round Name,Panel,Rankings
77,Round 4,"Astha Jakherⓒ , Craig Stanton , Joe Ascroft","['1 Two whites don’t make a wong (N)', '0 Mabibo 🇦🇺🇧🇩🇨🇦 (A)']"
78,Round 4,"Anhⓒ , Snuhee Roy , Tamara Jenkin 💢","[""1 MDU don't talk to me or my sons eve (A)"", '0 The Litty Titties (N)']"
79,Round 4,Kristine M Barbosaⓒ,"['1 Solo: Reborn (N)', '0 Strike Force Raptor (A)']"
80,Quarterfinals,"Abigail Leblancⓒ , Hana Zawawi , Siobhan Davies","['1 Disappointing My Dads (A)', '0 Co-staraptor (N)']"
81,Quarterfinals,"Snuhee Royⓒ , John Brinsley-Pirie , Rebecca Frankum 💢","['1 Feral Australian Invaders (N)', '0 Stonks Bad (A)']"
82,Quarterfinals,"Shannon Wardlawⓒ , Amy Spittal , Joe Ascroft","['1 Finnish Them (N)', ""0 MDU don't talk to me or my sons eve (A)""]"
83,Quarterfinals,"Keegan Burrowⓒ 💢 , Tamara Jenkin , Umbar Sandhu","['1 Raise your hand if you have cucked (A)', '0 It’s a Dog! It’s a Kat! It’s AROON! (N)']"
84,Semifinals,"Scott Fletcherⓒ , Hana Zawawi 💢 , Rebecca Frankum 💢 , Shannon Wardlaw , Tamara Jenkin","['1 Finnish Them (A)', '0 Disappointing My Dads (N)']"
85,Semifinals,"Umbar Sandhuⓒ , Olivia Mackender , Oscar Battell Wallace , Sucharitha Rao 💢 , Tim Bain","['1 Raise your hand if you have cucked (N)', '0 Feral Australian Invaders (A)']"
86,Grand Final,"John Brinsley-Pirieⓒ , Hana Zawawi , Joe Ascroft , Olivia Mackender 💢 , Oscar Battell Wallace , Scott Fletcher 💢 , Siobhan Davies 💢 , Tamara Jenkin , Tim Bain","['1 Finnish Them (A)', '0 Raise your hand if you have cucked (N)']"
87,Novice Semi Final,"Sucharitha Raoⓒ , April Broadbent , Tim Bain","['1 The War on Pterodactyl (A)', '0 dude i got it i got it i got it. i (N)']"
88,Novice Semi Final,"Olivia Mackenderⓒ , Bill Dieckermann , Oscar Battell Wallace","['1 Two whites don’t make a wong (N)', '0 This is a placeholder until the cre (A)']"
