,Name,Team,Categories,Speaker Scores
124,Mayda Rahmania,UGM 2,EFL,"['78', '76', '75', '77', '78', '75', '78', '78']"
125,Retno Anjani Dian Shinta Wulandari,UGM 2,EFL,"['78', '75', '75', '77', '79', '76', '78', '77']"
126,Astha Jakher,IIT KGP 1,,"['78', '77', '75', '79', '78', '77', '75', '76']"
127,Ryan Adler Tan,UNIMAS 1,,"['77', '77', '76', '78', '76', '74', '79', '78']"
128,V Sayiram,DTU 1,,"['76', '78', '77', '77', '80', '75', '77', '75']"
129,Riya Gupta,DRC 1,,"['77', '78', '77', '80', '76', '74', '76', '77']"
130,Dasun de Silva,SWUFE 1,,"['77', '76', '77', '77', '77', '77', '77', '76']"
131,Wang Zhuo,SWUFE 1,EFL,"['77', '78', '77', '75', '77', '79', '76', '75']"
132,Laiba hassan,JSMU 1,,"['76', '76', '76', '77', '76', '80', '76', '77']"
133,Sirikorn Indrayodha,TU 1,EFL,"['76', '76', '76', '78', '76', '75', '79', '78']"
134,Prisha Warikoo,ASET 1,,"['79', '75', '77', '75', '77', '79', '76', '76']"
135,Mirambika Sikdar,IIT KGP 1,,"['79', '77', '75', '78', '77', '78', '75', '75']"
136,Raiyan Musharraf Husain,SSMC 1,,"['78', '76', '77', '77', '76', '78', '79', '73']"
137,Nandita Mantha,SLSP 1,,"['78', '79', '74', '76', '75', '74', '80', '78']"
138,Zou Demin,XISU 1,EFL,"['76', '76', '76', '77', '77', '78', '76', '77']"
139,Charlyn M. Lastrollo,ADNU 1,,"['77', '76', '76', '79', '76', '76', '77', '76']"
140,Shubhneet Soni,IIT-B 1,,"['77', '78', '76', '77', '78', '76', '75', '76']"
141,Parth Raval,NMIMS SOL 1,,"['79', '77', '77', '77', '78', '75', '76', '74']"
142,Ysa Gonzales,SLU 1,,"['75', '79', '78', '76', '77', '75', '78', '75']"
143,Johnrey Reyes,UPVM 1,EFL,"['75', '78', '79', '76', '76', '76', '74', '79']"
144,Regina Farah Nafilah,UnHas 1,EFL,"['79', '73', '77', '75', '79', '78', '76', '76']"
145,Carol Xu,BFSU 1,EFL,"['79', '78', '73', '76', '74', '78', '78', '77']"
146,Cherrie Angel Wijaya,PCU 1,EFL,"['77', '76', '74', '78', '78', '73', '78', '79']"
147,Eljenmer Sindo,UPVM 1,EFL,"['76', '77', '78', '75', '77', '76', '75', '78']"
148,Pony Wang,SUFE 2,EFL,"['76', '76', '77', '76', '74', '78', '77', '78']"
149,Syauqi Shuhaimi,UT MARA 2,,"['77', '78', '74', '77', '76', '75', '78', '77']"
150,Chau Wai Yin,CUHKSZ 1,EFL,"['76', '76', '76', '78', '76', '80', '76', '74']"
151,Supakorn Palawong,TU 1,EFL,"['76', '77', '75', '77', '76', '76', '78', '76']"
152,Anish Shivamani,IIT-B 1,,"['77', '77', '75', '77', '78', '77', '75', '75']"
153,Rey Anthony Porras,UPMin 1,,"['76', '75', '76', '77', '75', '76', '78', '78']"
154,Jackson Yan,FDU 1,EFL,"['76', '76', '77', '76', '77', '76', '79', '74']"
155,Ishmam Tasnim,BUET 2,EFL,"['76', '76', '75', '78', '76', '78', '74', '78']"
156,Isaac Luo,FDU 1,EFL,"['76', '75', '76', '78', '75', '77', '79', '75']"
157,Cindy Christina,PCU 1,EFL,"['76', '75', '75', '78', '78', '74', '78', '77']"
158,Vũ Đức Hùng,DAV 3,EFL,"['77', '75', '77', '78', '78', '74', '78', '74']"
159,Himaya Perera,UCSC 1,EFL,"['78', '77', '78', '75', '75', '78', '77', '73']"
160,Rahat Khan,BRAC 2,EFL,"['76', '75', '74', '77', '75', '78', '80', '76']"
161,Mahdi Uddin,BRAC 2,EFL,"['75', '74', '77', '76', '75', '78', '80', '76']"
162,Muhammad Ayyub Maksum,UnHas 1,EFL,"['78', '73', '76', '75', '80', '78', '76', '75']"
163,M. Iwan Suriadi,UNRAM 1,EFL,"['77', '77', '78', '76', '72', '80', '77', '74']"
164,Gurtej Singh,UNIMAS 2,,"['77', '77', '74', '76', '74', '78', '78', '76']"
165,Justin Gabriel Wibisono,UI 2,EFL,"['77', '77', '77', '73', '75', '77', '75', '79']"
166,Nguyễn Khánh Linh,DAV 4,EFL,"['75', '77', '74', '77', '73', '77', '78', '79']"
